treatment,game,round,time,id,side,valuation,bid,price,match_id,match_time,type,status
FullExtNeg,1,6,14,9,Buyer,108,92,92.0,4.0,19.0,Manual,Accepted
FullExtNeg,1,6,15,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,6,15,7,Buyer,113,80,,,,Manual,Expired
FullExtNeg,1,6,17,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,6,17,1,Buyer,133,95,95.0,3.0,19.0,Manual,Accepted
FullExtNeg,1,6,19,3,Seller,78,95,95.0,1.0,19.0,Auto,Accepted
FullExtNeg,1,6,19,4,Seller,83,92,92.0,9.0,19.0,Auto,Accepted
FullExtNeg,1,6,24,11,Seller,103,120,,,,Manual,Replaced
FullExtNeg,1,6,25,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,6,27,7,Buyer,113,85,,,,Manual,Expired
FullExtNeg,1,6,27,0,Seller,68,110,,,,Manual,Expired
FullExtNeg,1,6,27,8,Seller,93,110,,,,Manual,Expired
FullExtNeg,1,6,28,12,Seller,108,109,,,,Manual,Expired
FullExtNeg,1,6,34,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,6,39,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,6,39,11,Seller,103,109,,,,Manual,Replaced
FullExtNeg,1,6,40,7,Buyer,113,85,,,,Manual,Expired
FullExtNeg,1,6,41,8,Seller,93,108,,,,Manual,Expired
FullExtNeg,1,6,42,0,Seller,68,105,,,,Manual,Expired
FullExtNeg,1,6,45,11,Seller,103,108,,,,Manual,Replaced
FullExtNeg,1,6,52,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,6,53,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,6,54,11,Seller,103,106,,,,Manual,Expired
FullExtNeg,1,6,59,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,6,60,0,Seller,68,100,,,,Manual,Replaced
FullExtNeg,1,6,61,8,Seller,93,100,,,,Manual,Expired
FullExtNeg,1,6,65,13,Buyer,93,90,90.0,0.0,67.0,Manual,Accepted
FullExtNeg,1,6,65,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,6,67,0,Seller,68,90,90.0,13.0,67.0,Auto,Accepted
FullExtNeg,1,6,67,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,6,72,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,6,76,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,6,76,8,Seller,93,100,,,,Manual,Expired
FullExtNeg,1,6,80,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,6,81,6,Seller,88,90,90.0,7.0,87.0,Manual,Accepted
FullExtNeg,1,6,87,7,Buyer,113,90,90.0,6.0,87.0,Manual,Replaced
FullExtNeg,1,6,87,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,6,95,8,Seller,93,100,,,,Manual,Expired
FullExtNeg,1,6,97,11,Seller,103,107,,,,Manual,Replaced
FullExtNeg,1,6,105,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,6,120,11,Seller,103,107,,,,Manual,Replaced
FullExtNeg,1,6,124,8,Seller,93,102,,,,Manual,Expired
FullExtNeg,1,6,127,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,7,3,12,Seller,108,110,,,,Manual,Expired
FullExtNeg,1,7,5,9,Buyer,108,92,,,,Manual,Expired
FullExtNeg,1,7,6,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,7,8,5,Buyer,118,70,,,,Manual,Expired
FullExtNeg,1,7,8,0,Seller,68,125,,,,Manual,Replaced
FullExtNeg,1,7,12,1,Buyer,133,95,95.0,0.0,13.0,Manual,Accepted
FullExtNeg,1,7,12,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,7,13,0,Seller,68,95,95.0,1.0,13.0,Auto,Accepted
FullExtNeg,1,7,18,7,Buyer,113,75,,,,Manual,Replaced
FullExtNeg,1,7,18,9,Buyer,108,92,92.0,4.0,23.0,Manual,Accepted
FullExtNeg,1,7,19,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,7,19,8,Seller,93,98,,,,Manual,Replaced
FullExtNeg,1,7,20,5,Buyer,118,77,,,,Manual,Expired
FullExtNeg,1,7,21,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,7,22,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,7,22,12,Seller,108,109,,,,Manual,Expired
FullExtNeg,1,7,23,4,Seller,83,92,92.0,9.0,23.0,Auto,Accepted
FullExtNeg,1,7,23,3,Seller,78,150,,,,Manual,Expired
FullExtNeg,1,7,25,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,7,27,2,Buyer,128,97,97.0,8.0,29.0,Manual,Accepted
FullExtNeg,1,7,29,8,Seller,93,97,97.0,2.0,29.0,Auto,Accepted
FullExtNeg,1,7,33,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,7,34,5,Buyer,118,88,,,,Manual,Expired
FullExtNeg,1,7,35,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,7,35,3,Seller,78,98,,,,Manual,Expired
FullExtNeg,1,7,39,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,7,41,11,Seller,103,107,,,,Manual,Replaced
FullExtNeg,1,7,44,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,7,49,11,Seller,103,106,,,,Manual,Expired
FullExtNeg,1,7,51,5,Buyer,118,77,,,,Manual,Replaced
FullExtNeg,1,7,51,7,Buyer,113,80,,,,Manual,Expired
FullExtNeg,1,7,54,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,7,54,3,Seller,78,98,98.0,5.0,59.0,Manual,Accepted
FullExtNeg,1,7,55,13,Buyer,93,90,,,,Manual,Replaced
FullExtNeg,1,7,59,5,Buyer,118,98,98.0,3.0,59.0,Auto,Accepted
FullExtNeg,1,7,60,11,Seller,103,120,,,,Manual,Replaced
FullExtNeg,1,7,64,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,7,65,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,69,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,7,71,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,7,72,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,76,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,7,78,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,7,79,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,84,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,87,10,Seller,98,200,,,,Manual,Expired
FullExtNeg,1,7,88,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,91,11,Seller,103,105,,,,Manual,Expired
FullExtNeg,1,7,93,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,94,13,Buyer,93,90,90.0,6.0,99.0,Manual,Accepted
FullExtNeg,1,7,99,6,Seller,88,90,90.0,13.0,99.0,Manual,Replaced
FullExtNeg,1,7,99,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,7,102,12,Seller,108,109,,,,Manual,Expired
FullExtNeg,1,7,104,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,7,105,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,7,107,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,7,111,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,7,115,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,7,118,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,7,121,10,Seller,98,99,99.0,7.0,127.0,Manual,Accepted
FullExtNeg,1,7,123,7,Buyer,113,95,,,,Manual,Replaced
FullExtNeg,1,7,127,7,Buyer,113,100,99.0,10.0,127.0,Manual,Replaced
FullExtNeg,1,7,127,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,8,1,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,8,4,12,Seller,108,110,,,,Manual,Expired
FullExtNeg,1,8,4,8,Seller,93,110,,,,Manual,Expired
FullExtNeg,1,8,4,11,Seller,103,120,,,,Manual,Expired
FullExtNeg,1,8,5,0,Seller,68,130,,,,Manual,Expired
FullExtNeg,1,8,5,6,Seller,88,100,,,,Manual,Expired
FullExtNeg,1,8,6,10,Seller,98,200,,,,Manual,Expired
FullExtNeg,1,8,10,9,Buyer,108,85,,,,Manual,Replaced
FullExtNeg,1,8,11,3,Seller,78,120,,,,Manual,Replaced
FullExtNeg,1,8,11,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,11,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,8,14,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,15,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,8,16,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,17,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,8,17,3,Seller,78,98,,,,Manual,Expired
FullExtNeg,1,8,18,9,Buyer,108,86,,,,Manual,Expired
FullExtNeg,1,8,18,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,19,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,21,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,21,0,Seller,68,120,,,,Manual,Expired
FullExtNeg,1,8,22,7,Buyer,113,85,,,,Manual,Expired
FullExtNeg,1,8,23,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,24,11,Seller,103,108,,,,Manual,Expired
FullExtNeg,1,8,26,8,Seller,93,105,,,,Manual,Expired
FullExtNeg,1,8,28,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,30,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,31,3,Seller,78,98,,,,Manual,Expired
FullExtNeg,1,8,32,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,32,9,Buyer,108,87,,,,Manual,Expired
FullExtNeg,1,8,32,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,8,32,6,Seller,88,90,90.0,1.0,36.0,Manual,Accepted
FullExtNeg,1,8,34,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,35,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,8,36,1,Buyer,133,95,90.0,6.0,36.0,Manual,Replaced
FullExtNeg,1,8,38,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,8,39,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,41,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,43,2,Buyer,128,97,97.0,8.0,48.0,Manual,Accepted
FullExtNeg,1,8,45,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,8,46,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,46,9,Buyer,108,89,89.0,3.0,50.0,Manual,Accepted
FullExtNeg,1,8,46,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,8,47,5,Buyer,118,90,90.0,0.0,49.0,Manual,Accepted
FullExtNeg,1,8,47,3,Seller,78,98,,,,Manual,Replaced
FullExtNeg,1,8,47,8,Seller,93,99,,,,Manual,Replaced
FullExtNeg,1,8,48,8,Seller,93,97,97.0,2.0,48.0,Auto,Accepted
FullExtNeg,1,8,49,0,Seller,68,90,90.0,5.0,49.0,Auto,Accepted
FullExtNeg,1,8,50,3,Seller,78,89,89.0,9.0,50.0,Auto,Accepted
FullExtNeg,1,8,55,4,Seller,83,100,,,,Manual,Replaced
FullExtNeg,1,8,56,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,8,58,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,8,59,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,8,62,4,Seller,83,100,,,,Manual,Replaced
FullExtNeg,1,8,62,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,8,64,7,Buyer,113,85,,,,Manual,Expired
FullExtNeg,1,8,67,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,8,69,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,8,70,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,8,72,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,8,74,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,8,75,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,8,77,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,8,77,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,8,79,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,8,80,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,8,81,11,Seller,103,104,,,,Manual,Expired
FullExtNeg,1,8,87,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,8,87,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,89,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,8,91,7,Buyer,113,91,91.0,4.0,94.0,Manual,Accepted
FullExtNeg,1,8,92,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,8,94,4,Seller,83,91,91.0,7.0,94.0,Auto,Accepted
FullExtNeg,1,8,98,11,Seller,103,108,,,,Manual,Replaced
FullExtNeg,1,8,99,13,Buyer,93,90,,,,Manual,Expired
FullExtNeg,1,8,107,11,Seller,103,107,,,,Manual,Replaced
FullExtNeg,1,8,107,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,8,114,11,Seller,103,106,,,,Manual,Replaced
FullExtNeg,1,8,122,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,8,123,11,Seller,103,140,,,,Manual,Replaced
FullExtNeg,1,8,129,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,9,2,4,Seller,83,98,98.0,9.0,8.0,Manual,Accepted
FullExtNeg,1,9,4,0,Seller,68,130,,,,Manual,Expired
FullExtNeg,1,9,5,3,Seller,78,100,,,,Manual,Expired
FullExtNeg,1,9,6,11,Seller,103,108,,,,Manual,Expired
FullExtNeg,1,9,7,10,Seller,98,200,,,,Manual,Expired
FullExtNeg,1,9,8,9,Buyer,108,98,98.0,4.0,8.0,Auto,Accepted
FullExtNeg,1,9,12,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,9,13,1,Buyer,133,85,,,,Manual,Replaced
FullExtNeg,1,9,14,6,Seller,88,97,97.0,5.0,17.0,Manual,Accepted
FullExtNeg,1,9,16,3,Seller,78,100,,,,Manual,Replaced
FullExtNeg,1,9,17,12,Seller,108,109,,,,Manual,Expired
FullExtNeg,1,9,17,5,Buyer,118,97,97.0,6.0,17.0,Auto,Accepted
FullExtNeg,1,9,21,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,9,21,1,Buyer,133,90,90.0,3.0,24.0,Manual,Accepted
FullExtNeg,1,9,21,11,Seller,103,109,,,,Manual,Replaced
FullExtNeg,1,9,21,10,Seller,98,99,,,,Manual,Replaced
FullExtNeg,1,9,23,0,Seller,68,125,,,,Manual,Expired
FullExtNeg,1,9,24,3,Seller,78,90,90.0,1.0,24.0,Auto,Accepted
FullExtNeg,1,9,29,8,Seller,93,98,,,,Manual,Expired
FullExtNeg,1,9,29,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,9,29,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,9,31,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,9,33,0,Seller,68,105,,,,Manual,Expired
FullExtNeg,1,9,34,7,Buyer,113,85,,,,Manual,Expired
FullExtNeg,1,9,38,2,Buyer,128,95,95.0,0.0,43.0,Manual,Accepted
FullExtNeg,1,9,41,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,9,43,11,Seller,103,105,,,,Manual,Replaced
FullExtNeg,1,9,43,0,Seller,68,95,95.0,2.0,43.0,Auto,Accepted
FullExtNeg,1,9,47,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,9,51,11,Seller,103,107,,,,Manual,Replaced
FullExtNeg,1,9,52,8,Seller,93,95,,,,Manual,Expired
FullExtNeg,1,9,56,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,9,59,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,9,64,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,9,65,8,Seller,93,100,,,,Manual,Expired
FullExtNeg,1,9,67,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,9,69,11,Seller,103,106,,,,Manual,Replaced
FullExtNeg,1,9,72,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,9,77,8,Seller,93,98,,,,Manual,Expired
FullExtNeg,1,9,77,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,9,77,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,9,78,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,9,85,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,9,87,8,Seller,93,97,,,,Manual,Expired
FullExtNeg,1,9,90,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,9,91,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,9,97,7,Buyer,113,91,,,,Manual,Replaced
FullExtNeg,1,9,100,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,9,102,7,Buyer,113,95,95.0,8.0,108.0,Manual,Accepted
FullExtNeg,1,9,104,8,Seller,93,105,,,,Manual,Replaced
FullExtNeg,1,9,108,8,Seller,93,95,95.0,7.0,108.0,Auto,Accepted
FullExtNeg,1,9,108,11,Seller,103,108,,,,Manual,Replaced
FullExtNeg,1,9,116,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,9,120,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,9,123,11,Seller,103,108,,,,Manual,Expired
FullExtNeg,1,10,3,3,Seller,78,98,98.0,9.0,11.0,Manual,Accepted
FullExtNeg,1,10,4,12,Seller,108,115,,,,Manual,Expired
FullExtNeg,1,10,5,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,10,5,7,Buyer,113,70,,,,Manual,Expired
FullExtNeg,1,10,6,0,Seller,68,120,,,,Manual,Expired
FullExtNeg,1,10,6,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,10,7,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,10,11,9,Buyer,108,98,98.0,3.0,11.0,Auto,Accepted
FullExtNeg,1,10,11,8,Seller,93,98,,,,Manual,Replaced
FullExtNeg,1,10,14,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,10,14,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,10,15,8,Seller,93,98,,,,Manual,Replaced
FullExtNeg,1,10,16,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,10,17,4,Seller,83,98,,,,Manual,Replaced
FullExtNeg,1,10,19,0,Seller,68,110,,,,Manual,Expired
FullExtNeg,1,10,23,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,10,23,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,10,24,8,Seller,93,97,,,,Manual,Expired
FullExtNeg,1,10,25,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,10,25,11,Seller,103,120,,,,Manual,Replaced
FullExtNeg,1,10,28,4,Seller,83,110,,,,Manual,Replaced
FullExtNeg,1,10,29,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,10,34,11,Seller,103,105,,,,Manual,Expired
FullExtNeg,1,10,34,4,Seller,83,110,,,,Manual,Expired
FullExtNeg,1,10,35,2,Buyer,128,90,90.0,6.0,39.0,Manual,Accepted
FullExtNeg,1,10,37,6,Seller,88,100,,,,Manual,Replaced
FullExtNeg,1,10,37,8,Seller,93,111,,,,Manual,Replaced
FullExtNeg,1,10,38,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,10,39,6,Seller,88,90,90.0,2.0,39.0,Auto,Accepted
FullExtNeg,1,10,45,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,10,46,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,10,46,8,Seller,93,100,,,,Manual,Expired
FullExtNeg,1,10,48,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,1,10,49,0,Seller,68,105,,,,Manual,Expired
FullExtNeg,1,10,51,4,Seller,83,99,,,,Manual,Replaced
FullExtNeg,1,10,51,7,Buyer,113,80,,,,Manual,Replaced
FullExtNeg,1,10,54,1,Buyer,133,90,,,,Manual,Replaced
FullExtNeg,1,10,56,7,Buyer,113,74,,,,Manual,Replaced
FullExtNeg,1,10,60,4,Seller,83,99,,,,Manual,Expired
FullExtNeg,1,10,60,11,Seller,103,110,,,,Manual,Expired
FullExtNeg,1,10,60,8,Seller,93,98,,,,Manual,Expired
FullExtNeg,1,10,61,1,Buyer,133,94,94.0,0.0,62.0,Manual,Accepted
FullExtNeg,1,10,62,0,Seller,68,94,94.0,1.0,62.0,Auto,Accepted
FullExtNeg,1,10,65,7,Buyer,113,80,,,,Manual,Expired
FullExtNeg,1,10,73,4,Seller,83,99,,,,Manual,Expired
FullExtNeg,1,10,75,7,Buyer,113,85,,,,Manual,Replaced
FullExtNeg,1,10,76,11,Seller,103,120,,,,Manual,Expired
FullExtNeg,1,10,78,8,Seller,93,95,,,,Manual,Expired
FullExtNeg,1,10,83,7,Buyer,113,87,,,,Manual,Replaced
FullExtNeg,1,10,86,11,Seller,103,107,,,,Manual,Replaced
FullExtNeg,1,10,87,7,Buyer,113,88,,,,Manual,Replaced
FullExtNeg,1,10,88,4,Seller,83,98,98.0,5.0,93.0,Manual,Accepted
FullExtNeg,1,10,89,7,Buyer,113,89,,,,Manual,Replaced
FullExtNeg,1,10,93,5,Buyer,118,98,98.0,4.0,93.0,Auto,Accepted
FullExtNeg,1,10,94,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,10,94,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,10,98,8,Seller,93,98,,,,Manual,Expired
FullExtNeg,1,10,99,7,Buyer,113,90,,,,Manual,Replaced
FullExtNeg,1,10,102,11,Seller,103,106,,,,Manual,Replaced
FullExtNeg,1,10,108,11,Seller,103,105,,,,Manual,Replaced
FullExtNeg,1,10,108,7,Buyer,113,94,94.0,8.0,111.0,Manual,Accepted
FullExtNeg,1,10,109,10,Seller,98,99,,,,Manual,Expired
FullExtNeg,1,10,111,8,Seller,93,94,94.0,7.0,111.0,Auto,Accepted
FullExtNeg,1,10,115,11,Seller,103,110,,,,Manual,Replaced
FullExtNeg,1,10,122,11,Seller,103,107,,,,Manual,Expired
FullExtNeg,2,1,5,17,Buyer,128,10,,,,Manual,Expired
FullExtNeg,2,1,8,19,Seller,83,200,,,,Manual,Replaced
FullExtNeg,2,1,9,18,Seller,78,250,,,,Manual,Expired
FullExtNeg,2,1,9,22,Buyer,113,10,,,,Manual,Expired
FullExtNeg,2,1,10,23,Seller,93,600,,,,Manual,Expired
FullExtNeg,2,1,12,15,Buyer,138,50,,,,Manual,Expired
FullExtNeg,2,1,16,19,Seller,83,500,,,,Manual,Replaced
FullExtNeg,2,1,16,26,Seller,108,350,,,,Manual,Expired
FullExtNeg,2,1,17,17,Buyer,128,20,,,,Manual,Replaced
FullExtNeg,2,1,20,20,Buyer,118,50,,,,Manual,Expired
FullExtNeg,2,1,21,25,Buyer,98,60,,,,Manual,Expired
FullExtNeg,2,1,23,17,Buyer,128,70,70.0,16.0,25.0,Manual,Accepted
FullExtNeg,2,1,24,19,Seller,83,300,,,,Manual,Replaced
FullExtNeg,2,1,25,16,Seller,68,70,70.0,17.0,25.0,Manual,Replaced
FullExtNeg,2,1,30,18,Seller,78,300,,,,Manual,Expired
FullExtNeg,2,1,31,21,Seller,88,250,,,,Manual,Expired
FullExtNeg,2,1,31,20,Buyer,118,80,,,,Manual,Replaced
FullExtNeg,2,1,32,19,Seller,83,300,,,,Manual,Replaced
FullExtNeg,2,1,34,15,Buyer,138,25,,,,Manual,Expired
FullExtNeg,2,1,35,22,Buyer,113,67,,,,Manual,Expired
FullExtNeg,2,1,36,19,Seller,83,400,,,,Manual,Expired
FullExtNeg,2,1,37,23,Seller,93,400,,,,Manual,Expired
FullExtNeg,2,1,38,20,Buyer,118,80,80.0,14.0,43.0,Manual,Accepted
FullExtNeg,2,1,39,25,Buyer,98,50,,,,Manual,Expired
FullExtNeg,2,1,43,14,Seller,63,80,80.0,20.0,43.0,Auto,Accepted
FullExtNeg,2,1,48,26,Seller,108,400,,,,Manual,Expired
FullExtNeg,2,1,50,21,Seller,88,250,,,,Manual,Expired
FullExtNeg,2,1,51,18,Seller,78,100,,,,Manual,Replaced
FullExtNeg,2,1,51,15,Buyer,138,45,,,,Manual,Expired
FullExtNeg,2,1,52,23,Seller,93,450,,,,Manual,Expired
FullExtNeg,2,1,53,19,Seller,83,250,,,,Manual,Expired
FullExtNeg,2,1,54,25,Buyer,98,50,,,,Manual,Expired
FullExtNeg,2,1,55,22,Buyer,113,80,80.0,18.0,58.0,Manual,Accepted
FullExtNeg,2,1,58,26,Seller,108,250,,,,Manual,Expired
FullExtNeg,2,1,58,18,Seller,78,80,80.0,22.0,58.0,Auto,Accepted
FullExtNeg,2,1,64,23,Seller,93,500,,,,Manual,Expired
FullExtNeg,2,1,65,21,Seller,88,200,,,,Manual,Expired
FullExtNeg,2,1,67,19,Seller,83,150,,,,Manual,Expired
FullExtNeg,2,1,68,25,Buyer,98,30,,,,Manual,Expired
FullExtNeg,2,1,73,26,Seller,108,110,,,,Manual,Expired
FullExtNeg,2,1,78,19,Seller,83,150,,,,Manual,Expired
FullExtNeg,2,1,79,21,Seller,88,200,,,,Manual,Expired
FullExtNeg,2,1,81,23,Seller,93,550,,,,Manual,Expired
FullExtNeg,2,1,84,15,Buyer,138,55,,,,Manual,Expired
FullExtNeg,2,1,85,26,Seller,108,200,,,,Manual,Replaced
FullExtNeg,2,1,85,25,Buyer,98,80,,,,Manual,Expired
FullExtNeg,2,1,88,24,Seller,103,105,,,,Manual,Expired
FullExtNeg,2,1,93,26,Seller,108,150,,,,Manual,Expired
FullExtNeg,2,1,94,19,Seller,83,125,,,,Manual,Replaced
FullExtNeg,2,1,94,15,Buyer,138,25,,,,Manual,Replaced
FullExtNeg,2,1,99,23,Seller,93,520,,,,Manual,Expired
FullExtNeg,2,1,99,15,Buyer,138,75,,,,Manual,Expired
FullExtNeg,2,1,101,21,Seller,88,150,,,,Manual,Expired
FullExtNeg,2,1,102,19,Seller,83,105,,,,Manual,Expired
FullExtNeg,2,1,104,25,Buyer,98,80,,,,Manual,Replaced
FullExtNeg,2,1,108,24,Seller,103,104,,,,Manual,Expired
FullExtNeg,2,1,108,26,Seller,108,120,,,,Manual,Expired
FullExtNeg,2,1,109,25,Buyer,98,80,,,,Manual,Replaced
FullExtNeg,2,1,110,15,Buyer,138,56,,,,Manual,Replaced
FullExtNeg,2,1,114,21,Seller,88,125,,,,Manual,Replaced
FullExtNeg,2,1,114,25,Buyer,98,60,,,,Manual,Replaced
FullExtNeg,2,1,115,23,Seller,93,100,,,,Manual,Expired
FullExtNeg,2,1,117,19,Seller,83,105,,,,Manual,Replaced
FullExtNeg,2,1,118,21,Seller,88,100,,,,Manual,Expired
FullExtNeg,2,1,119,15,Buyer,138,42,,,,Manual,Expired
FullExtNeg,2,1,122,25,Buyer,98,40,,,,Manual,Expired
FullExtNeg,2,1,122,26,Seller,108,108,,,,Manual,Expired
